person_master_id,AccusedMasterID,CaseMasterID,recorded_name,true_name
137,35590,20623,I. Shetty,Indrajit Shetty
376,35593,20625,Vyanjana Kapur,Vyanjana Kapur
137,35598,20627,Indrajit Shetty,Indrajit Shetty
75,35602,20629,Ekapad Bandi,Ekapad Bandi
1586,35603,20629,Yashvi Varkey,Yashvi Varkey
1346,35604,20630,W. Morar,William Morar
1516,35609,20631,J. Divan,Jatin Divan
1278,35610,20632,Ekanta Dugal,Ekanta Dugal
1464,35624,20637,Warinder Gill,Warinder Gill
587,35639,20648,Oeshi Sagar,Oeshi Sagar
317,35647,20652,Ans Rege,Ansh Rege
1184,35650,20653,L Jhaveri,Logan Jhaveri
1187,35656,20656,Maanas Varty,Maanas Varty
1527,35658,20657,S. Keer,Shaurya Keer
1668,35660,20658,V. Bora,Vincent Bora
75,35663,20661,Ekapad Bandi,Ekapad Bandi
1166,35666,20663,Farhan Saraf,Farhan Saraf
243,35669,20665,A. Murty,Aditya Murty
1616,35671,20667,T. Kulkarni,Tarak Kulkarni
623,35675,20670,Tejas Kala,Tejas Kala
975,35677,20670,B. Halder,Banjeet Halder
1463,35682,20673,Januja Sur,Januja Sur
212,35684,20674,Qushi Dass,Qushi Dass
1278,35685,20675,Ekanta Dugal,Ekanta Dugal
157,35689,20677,L. Mahal,Libni Mahal
279,35694,20679,I Mane,Indali Mane
1149,35696,20680,R. Subramaniam,Ronith Subramaniam
636,35697,20681,M. Raj,Michael Raj
1166,35699,20683,Farhan Saraf,Farhan Saraf
75,35700,20684,Ekapad Bandi,Ekapad Bandi
356,35701,20685,C. Jani,Chandresh Jani
865,35702,20686,G. Arora,Gaurangi Arora
1076,35703,20687,Ans Puri,Ansh Puri
1534,35704,20688,Aadi Murthy,Aadi Murthy
1076,35707,20689,Ansh Puri,Ansh Puri
856,35708,20689,C Kala,Chanchal Kala
1055,35711,20690,T. Lall,Timothy Lall
204,35715,20692,D Kata,Dalbir Kata
1458,35719,20693,Baljiwan Tiwari,Baljiwan Tiwari
1316,35720,20694,Zaid Srivastava,Zaid Srivastava
1316,35721,20695,Zayd Sriwastava,Zaid Srivastava
1187,35724,20696,M Varty,Maanas Varty
655,35729,20698,A Mannan,Abdul Mannan
1534,35742,20705,Aadi Murthy,Aadi Murthy
263,35743,20706,sivansh Bayns,Shivansh Bains
375,35745,20706,T Divan,Tanish Divan
157,35747,20707,L. Mahal,Libni Mahal
204,35751,20709,D Kata,Dalbir Kata
75,35754,20711,Ekapad Bandi,Ekapad Bandi
1631,35755,20712,E. Sastry,Ekavir Sastry
1567,35756,20713,Zehaan Chad,Zehaan Chad
875,35760,20716,Nitara Apte,Nitara Apte
60,35765,20717,A. Lala,Atharv Lala
1560,35766,20717,Utkarsh Brahmbhatt,Utkarsh Brahmbhatt
127,35767,20718,R. Chaudhari,Rushil Chaudhari
1534,35768,20718,A. Murthy,Aadi Murthy
279,35769,20718,I Mane,Indali Mane
1744,35775,20723,Robert Randhawa,Robert Randhawa
137,35776,20723,I Shetty,Indrajit Shetty
212,35777,20724,Qusi Dass,Qushi Dass
151,35780,20726,Wahab Kant,Wahab Kant
1560,35794,20732,Utkars Brahmbhatt,Utkarsh Brahmbhatt
1025,35796,20734,A. Kashyap,Aditya Kashyap
1278,35799,20737,E Dugal,Ekanta Dugal
204,35801,20737,D Kata,Dalbir Kata
137,35802,20737,I. Shetty,Indrajit Shetty
903,35809,20742,Daniel Kalla,Daniel Kalla
1076,35810,20742,Ansh Puri,Ansh Puri
1396,35812,20744,Ojas Patla,Ojas Patla
966,35818,20748,Ekaraj Sundaram,Ekaraj Sundaram
46,35820,20750,Udant Raja,Udant Raja
1673,35825,20754,Girish Chana,Girish Chana
212,35827,20756,Qusi Dass,Qushi Dass
1200,35828,20756,N. Sankar,Nitesh Sankar
204,35830,20757,D Kata,Dalbir Kata
459,35831,20758,Warjas Tara,Warjas Tara
279,35832,20759,Indali Mane,Indali Mane
1744,35833,20760,Robert Randhawa,Robert Randhawa
375,35834,20761,Tanis Diwan,Tanish Divan
298,35835,20761,B Dey,Brijesh Dey
1177,35836,20761,S. Din,Samarth Din
157,35839,20762,Libni Mahal,Libni Mahal
1668,35846,20766,Vincent Bora,Vincent Bora
1458,35850,20770,Baljiwan Tiwari,Baljiwan Tiwari
1278,35854,20773,E Dugal,Ekanta Dugal
453,35855,20774,Pranav Rana,Pranav Rana
841,35858,20774,Hamsini Dayal,Hamsini Dayal
1567,35862,20776,Zehaan Chad,Zehaan Chad
1139,35863,20777,Z Yohannan,Zayan Yohannan
1513,35864,20778,Hitesh Chander,Hitesh Chander
1259,35868,20781,Noah Mall,Noah Mall
75,35871,20783,E. Bandi,Ekapad Bandi
1283,35874,20784,A. Majumdar,Abhiram Majumdar
1091,35877,20785,Ansh Chadha,Ansh Chadha
1211,35879,20786,Bahadurjit Majumdar,Bahadurjit Majumdar
1091,35883,20789,Ansh Chadha,Ansh Chadha
356,35888,20792,C. Jani,Chandresh Jani
1316,35890,20794,Zaid Srivastava,Zaid Srivastava
865,35893,20797,Gaurangi Arora,Gaurangi Arora
1227,35894,20797,A. Andra,Amol Andra
1510,35899,20800,D Yadav,Daksh Yadav
40,35903,20802,H. Pall,Henry Pall
75,35906,20804,Ekapad Bandi,Ekapad Bandi
1166,35911,20807,Farhan Saraf,Farhan Saraf
313,35912,20808,C Barman,Chakradhar Barman
1474,35916,20809,Fiyaz Natarajan,Fiyaz Natarajan
255,35923,20815,Finn Sur,Finn Sur
356,35926,20817,Chandresh Jani,Chandresh Jani
1534,35934,20825,A Murthy,Aadi Murthy
1316,35937,20827,Zaid Srivastava,Zaid Srivastava
28,35938,20827,N. Mishra,Neha Mishra
1076,35940,20828,Ansh Puri,Ansh Puri
869,35948,20831,A. Acharya,Anmol Acharya
1278,35949,20831,Ekanta Dugal,Ekanta Dugal
1513,35960,20839,Hitesh Chander,Hitesh Chander
76,35961,20840,Ekapad Sarna,Ekapad Sarna
375,35962,20841,T. Divan,Tanish Divan
40,35963,20841,Henry Pall,Henry Pall
1258,35966,20842,A Khatri,Advaith Khatri
1200,35968,20843,N Sankar,Nitesh Sankar
966,35970,20844,Ekaraj Sundaram,Ekaraj Sundaram
358,35971,20844,Ethan Kaur,Ethan Kaur
585,35975,20846,Jack Chada,Jack Chada
376,35981,20850,wyanjana Kapur,Vyanjana Kapur
1055,35983,20852,Timothy Lall,Timothy Lall
222,35987,20855,Ranbir Mishra,Ranbir Mishra
403,35991,20856,P. Sastry,Pavani Sastry
109,35998,20862,Anusa Magar,Anusha Magar
76,36004,20866,E Sarna,Ekapad Sarna
756,36006,20867,Anmol Sarkar,Anmol Sarkar
1149,36007,20867,Ronith Subramaniam,Ronith Subramaniam
1668,36008,20868,Vincent Bora,Vincent Bora
356,36011,20870,C. Jani,Chandresh Jani
137,36013,20871,I Shetty,Indrajit Shetty
75,36014,20872,Ekapad Bandi,Ekapad Bandi
1513,36017,20874,H. Chander,Hitesh Chander
317,36018,20874,A. Rege,Ansh Rege
585,36019,20875,Jack Chada,Jack Chada
1668,36020,20876,Vincent Bora,Vincent Bora
742,36021,20877,U. Shankar,Udarsh Shankar
541,36025,20880,Ekapad Chhabra,Ekapad Chhabra
1510,36026,20880,D. Yadav,Daksh Yadav
464,36027,20880,G Rattan,Gavin Rattan
157,36033,20883,L. Mahal,Libni Mahal
1596,36036,20886,Avi Boase,Avi Boase
795,36037,20886,M Chandra,Max Chandra
243,36038,20887,Aditya Murty,Aditya Murty
1091,36040,20889,Ans Chadha,Ansh Chadha
127,36052,20893,R Chaudhari,Rushil Chaudhari
1258,36054,20894,Advait katri,Advaith Khatri
1155,36055,20895,A Patel,Aarav Patel
243,36063,20901,A. Murty,Aditya Murty
931,36064,20902,Charles Ganesh,Charles Ganesh
1534,36068,20906,Aadi Murthy,Aadi Murthy
76,36070,20907,E Sarna,Ekapad Sarna
1149,36079,20913,R Subramaniam,Ronith Subramaniam
76,36081,20914,Ekapad Sarna,Ekapad Sarna
6,36092,20922,George Mahal,George Mahal
1579,36093,20923,A. Patla,Azaan Patla
585,36095,20925,Jack Chada,Jack Chada
1513,36097,20925,Hitesh Chander,Hitesh Chander
40,36098,20926,Henry Pall,Henry Pall
587,36099,20927,Oeshi Sagar,Oeshi Sagar
1513,36104,20930,Hites Chander,Hitesh Chander
375,36105,20930,T Divan,Tanish Divan
1616,36113,20936,Tarak Kulkarni,Tarak Kulkarni
356,36116,20938,C Jani,Chandresh Jani
1464,36117,20939,Warinder Gill,Warinder Gill
376,36120,20941,V. Kapur,Vyanjana Kapur
1423,36121,20941,Ishwar Parekh,Ishwar Parekh
583,36123,20941,Ranveer Chadha,Ranveer Chadha
1441,36124,20942,Harita Tripati,Harita Tripathi
1795,36130,20945,Lawanya Datta,Lavanya Datta
1516,36131,20946,J. Divan,Jatin Divan
1516,36135,20948,Jatin Divan,Jatin Divan
356,36139,20951,C. Jani,Chandresh Jani
137,36140,20951,I Shetty,Indrajit Shetty
151,36141,20952,Wahab Kant,Wahab Kant
607,36143,20953,Gauri kare,Gauri Khare
1224,36146,20955,Chanakya Sandal,Chanakya Sandal
1534,36148,20957,Aadi Murthy,Aadi Murthy
1260,36153,20960,Ishani Bhattacharyya,Ishani Bhattacharyya
386,36156,20961,Harrison Goel,Harrison Goel
654,36157,20961,W Sekhon,Wyatt Sekhon
1076,36159,20961,A. Puri,Ansh Puri
1384,36160,20962,Faraj Atwal,Faraj Atwal
6,36163,20964,G Mahal,George Mahal
105,36167,20966,Jagdish Baral,Jagdish Baral
636,36169,20966,Michael Raj,Michael Raj
636,36170,20966,Michael Raj,Michael Raj
264,36171,20967,Gunit Aurora,Guneet Aurora
157,36172,20968,L Mahal,Libni Mahal
1516,36179,20972,J. Divan,Jatin Divan
6,36181,20973,George Mahal,George Mahal
1510,36186,20977,Daksh Yadav,Daksh Yadav
1557,36188,20979,Anirudh Shukla,Anirudh Shukla
741,36189,20980,Watika Munsi,Watika Munshi
356,36193,20982,C Jani,Chandresh Jani
875,36194,20982,Nitara Apte,Nitara Apte
1513,36198,20986,H. Chander,Hitesh Chander
1149,36199,20987,R. Subramaniam,Ronith Subramaniam
376,36200,20987,Vyanjana Kapur,Vyanjana Kapur
1188,36202,20989,Ekans Mahal,Ekansh Mahal
741,36205,20990,W Munshi,Watika Munshi
40,36206,20991,Henry Pall,Henry Pall
966,36207,20992,E Sundaram,Ekaraj Sundaram
1091,36214,20996,Ans Chadha,Ansh Chadha
1187,36215,20997,M Varty,Maanas Varty
585,36218,20999,Jack Chada,Jack Chada
1579,36222,21003,Azaan Patla,Azaan Patla
795,36225,21005,Max Chandra,Max Chandra
1055,36228,21007,Timothy Lall,Timothy Lall
151,36237,21013,Wahab Kant,Wahab Kant
1200,36240,21015,N. Sankar,Nitesh Sankar
1517,36245,21017,K Jaggi,Kamya Jaggi
535,36249,21019,P Edwin,Praneel Edwin
459,36251,21021,Warjas Tara,Warjas Tara
1776,36254,21023,Manan Ranganathan,Manan Ranganathan
204,36255,21023,Dalbir Kata,Dalbir Kata
1076,36264,21029,Ansh Puri,Ansh Puri
741,36266,21030,Watika Munsi,Watika Munshi
1076,36268,21031,A Puri,Ansh Puri
1458,36269,21031,Baljiwan Tiwari,Baljiwan Tiwari
137,36270,21032,Indrajit Shetty,Indrajit Shetty
151,36273,21033,W Kant,Wahab Kant
1286,36274,21034,Lucky Patil,Lucky Patil
875,36275,21035,Nitara Apte,Nitara Apte
424,36277,21037,R. Dave,Ryan Dave
358,36278,21038,E. Kaur,Ethan Kaur
356,36279,21039,Chandres Jani,Chandresh Jani
1166,36283,21041,Farhan Saraf,Farhan Saraf
1534,36287,21044,Aadi Murthy,Aadi Murthy
204,36290,21045,Dalbir Kata,Dalbir Kata
1731,36291,21045,Orinder Ramanatan,Orinder Ramanathan
1560,36295,21046,Utkarsh Brahmbhatt,Utkarsh Brahmbhatt
1054,36297,21048,Vidhi Arya,Vidhi Arya
1795,36306,21054,L Datta,Lavanya Datta
376,36308,21056,V. Kapur,Vyanjana Kapur
76,36314,21058,Ekapad Sarna,Ekapad Sarna
157,36319,21060,L. Mahal,Libni Mahal
1166,36326,21067,F Saraf,Farhan Saraf
865,36328,21067,G. Arora,Gaurangi Arora
1055,36332,21068,T. Lall,Timothy Lall
1567,36335,21070,Zehaan Chad,Zehaan Chad
48,36336,21071,Balvan Gaba,Balvan Gaba
741,36340,21074,W. Munshi,Watika Munshi
741,36341,21075,W Munshi,Watika Munshi
157,36346,21079,Libni Mahal,Libni Mahal
1458,36352,21082,B. Tiwari,Baljiwan Tiwari
317,36353,21083,A. Rege,Ansh Rege
865,36360,21086,Gaurangi Arora,Gaurangi Arora
1567,36366,21089,Z. Chad,Zehaan Chad
212,36374,21093,Qusi Dass,Qushi Dass
40,36375,21094,Henry Pall,Henry Pall
375,36376,21094,T Divan,Tanish Divan
141,36381,21096,R Walia,Raagini Walia
909,36384,21098,Xavier Seshadri,Xavier Seshadri
966,36385,21098,Ekaraj Sundaram,Ekaraj Sundaram
1744,36386,21098,Robert Randhawa,Robert Randhawa
317,36388,21099,Ans Rege,Ansh Rege
376,36395,21103,Vyanjana Kapur,Vyanjana Kapur
989,36403,21107,B. Ramesh,Balvan Ramesh
966,36404,21108,Ekaraj Sundaram,Ekaraj Sundaram
137,36409,21110,I. Shetty,Indrajit Shetty
43,36410,21110,H Solanki,Henry Solanki
151,36411,21111,W. Kant,Wahab Kant
157,36416,21115,Libni Mahal,Libni Mahal
1616,36418,21116,Tarak Kulkarni,Tarak Kulkarni
1278,36423,21119,Ekanta Dugal,Ekanta Dugal
1534,36424,21120,Aadi Murty,Aadi Murthy
1534,36425,21121,Aadi Murty,Aadi Murthy
1187,36428,21121,Maanas warty,Maanas Varty
741,36429,21122,W. Munshi,Watika Munshi
1076,36431,21124,Ans Puri,Ansh Puri
459,36433,21125,Warjas Tara,Warjas Tara
1579,36435,21127,Azaan Patla,Azaan Patla
1076,36437,21129,Ansh Puri,Ansh Puri
1516,36441,21132,Jatin Divan,Jatin Divan
204,36445,21134,Dalbir Kata,Dalbir Kata
1560,36448,21136,U Brahmbhatt,Utkarsh Brahmbhatt
1596,36450,21137,Awi Boase,Avi Boase
46,36454,21139,Udant Raja,Udant Raja
13,36460,21143,C Sidhu,Chanakya Sidhu
1550,36466,21147,Max Pant,Max Pant
376,36471,21149,V. Kapur,Vyanjana Kapur
1083,36476,21153,V. Majumdar,Victor Majumdar
741,36477,21154,W Munshi,Watika Munshi
875,36478,21154,Nitara Apte,Nitara Apte
710,36480,21155,Anay Kir,Anay Keer
636,36481,21155,M Raj,Michael Raj
375,36483,21156,Tanis Diwan,Tanish Divan
710,36485,21157,Anay Kir,Anay Keer
1633,36487,21157,Chakradew Hegde,Chakradev Hegde
1579,36488,21158,A. Patla,Azaan Patla
795,36492,21159,Max Chandra,Max Chandra
1149,36493,21160,R Subramaniam,Ronith Subramaniam
358,36496,21163,E Kaur,Ethan Kaur
1570,36498,21164,Michael Choudhary,Michael Choudhary
75,36500,21166,E. Bandi,Ekapad Bandi
1567,36506,21169,Zehaan Chad,Zehaan Chad
376,36507,21169,V Kapur,Vyanjana Kapur
1579,36508,21170,A Patla,Azaan Patla
1516,36510,21171,Jatin Divan,Jatin Divan
1368,36516,21176,Ubika Wason,Ubika Wason
1076,36517,21176,Ansh Puri,Ansh Puri
376,36521,21178,V. Kapur,Vyanjana Kapur
1278,36522,21179,Ekanta Dugal,Ekanta Dugal
1188,36524,21181,E Mahal,Ekansh Mahal
692,36525,21182,L Kanda,Lucky Kanda
1668,36536,21187,Vincent Bora,Vincent Bora
358,36537,21188,E Kaur,Ethan Kaur
1510,36539,21190,Daksh Yadav,Daksh Yadav
317,36544,21194,A Rege,Ansh Rege
541,36549,21197,Ekapad Chhabra,Ekapad Chhabra
459,36550,21197,W Tara,Warjas Tara
1166,36551,21198,F Saraf,Farhan Saraf
136,36553,21199,W Murty,Wridesh Murty
487,36556,21199,Chanakya Kara,Chanakya Kara
1455,36558,21200,B Batra,Bhavani Batra
6,36559,21200,G Mahal,George Mahal
1744,36562,21203,Robert Randhawa,Robert Randhawa
279,36567,21205,Indali Mane,Indali Mane
356,36577,21213,C Jani,Chandresh Jani
157,36578,21213,Libni Mahal,Libni Mahal
453,36582,21215,Pranaw Rana,Pranav Rana
1073,36585,21217,K Ramesh,Kiaan Ramesh
1795,36588,21219,Lavanya Datta,Lavanya Datta
1668,36589,21220,V. Bora,Vincent Bora
1295,36592,21222,Laban Tata,Laban Tata
1316,36593,21223,Z Srivastava,Zaid Srivastava
1398,36595,21225,M Balay,Madhav Balay
196,36600,21228,Finn Chadha,Finn Chadha
1187,36603,21229,Maanas warty,Maanas Varty
1596,36604,21229,Awi Boase,Avi Boase
741,36605,21230,Watika Munshi,Watika Munshi
475,36609,21234,Parth Nagarajan,Parth Nagarajan
1722,36616,21238,Tanveer Raghavan,Tanveer Raghavan
208,36617,21239,Aarnaw Kade,Aarnav Kade
1338,36618,21239,E. Loyal,Ekavir Loyal
129,36625,21245,Ansh Mahal,Ansh Mahal
1195,36629,21247,P Saha,Pratyush Saha
1696,36630,21247,Raghav Merchant,Raghav Merchant
1095,36637,21251,Max Babu,Max Babu
804,36639,21252,Daniel Bajaj,Daniel Bajaj
428,36640,21252,D. Krishna,Dominic Krishna
1195,36643,21254,Pratyush Saha,Pratyush Saha
1162,36644,21255,E Balan,Ekbal Balan
1208,36647,21256,Gaurav Ranganathan,Gaurav Ranganathan
373,36648,21256,Ikbal Bhatt,Ikbal Bhatt
1354,36649,21257,Hardik Borra,Hardik Borra
1247,36652,21258,Ryan Sayni,Ryan Saini
978,36655,21260,Advay Purohit,Advay Purohit
530,36656,21260,Reyans Oak,Reyansh Oak
1752,36657,21261,Nathaniel Mann,Nathaniel Mann
472,36658,21262,G Ben,Gabriel Ben
1559,36661,21263,Urmi Dugar,Urmi Dugar
1705,36663,21264,B. Dora,Bachittar Dora
1025,36664,21264,Aditya Kasyap,Aditya Kashyap
1722,36665,21265,Tanvir Raghawan,Tanveer Raghavan
760,36667,21265,Y. Garde,Yuvraj Garde
1340,36680,21273,Wahab Sridhar,Wahab Sridhar
1340,36690,21278,W. Sridhar,Wahab Sridhar
978,36692,21279,Advay Purohit,Advay Purohit
1095,36695,21280,M Babu,Max Babu
1743,36699,21282,O. Bala,Onveer Bala
1294,36700,21282,A Kamdar,Anthony Kamdar
700,36701,21283,G. Chaudhuri,George Chaudhuri
422,36708,21287,Laban Kota,Laban Kota
714,36713,21290,Nidhi Kale,Nidhi Kale
832,36714,21291,Aadhya Hans,Aadhya Hans
1340,36715,21292,W. Sridhar,Wahab Sridhar
478,36718,21293,Samaksh Mander,Samaksh Mander
340,36719,21293,Q Chandran,Qabil Chandran
1025,36721,21294,Aditya Kasyap,Aditya Kashyap
1174,36722,21295,H Sule,Hredhaan Sule
530,36723,21296,R Oak,Reyansh Oak
978,36724,21297,Advay Purohit,Advay Purohit
1340,36728,21299,Wahab Sridhar,Wahab Sridhar
1305,36733,21301,Tanveer Buch,Tanveer Buch
129,36735,21302,Ans Mahal,Ansh Mahal
208,36736,21302,Aarnaw Kade,Aarnav Kade
1375,36741,21305,J Nigam,Jasmit Nigam
1095,36743,21307,M. Babu,Max Babu
1338,36750,21309,Ekawir Loyal,Ekavir Loyal
1503,36752,21309,Raagini Raj,Raagini Raj
1592,36761,21315,Chatresh Acharya,Chatresh Acharya
854,36764,21317,C. Pai,Chaitanya Pai
373,36771,21319,Ikbal Bhatt,Ikbal Bhatt
1208,36772,21319,Gaurav Ranganathan,Gaurav Ranganathan
1338,36773,21320,E Loyal,Ekavir Loyal
1355,36774,21320,W Mann,Wridesh Mann
428,36776,21320,Dominic Krishna,Dominic Krishna
1001,36778,21321,Manthan Sarkar,Manthan Sarkar
714,36779,21322,Nidhi Kale,Nidhi Kale
208,36780,21322,A. Kade,Aarnav Kade
973,36787,21325,Laksit Gola,Lakshit Gola
1009,36788,21326,Qabil Dutt,Qabil Dutt
422,36792,21328,Laban Kota,Laban Kota
671,36793,21328,A. Desai,Aarini Desai
1427,36796,21329,Veer Das,Veer Das
1434,36803,21332,L. Narayanan,Laksh Narayanan
648,36805,21333,Max Konda,Max Konda
129,36808,21334,A Mahal,Ansh Mahal
988,36810,21335,Y. Talwar,Yahvi Talwar
1343,36813,21336,Liam Dugar,Liam Dugar
1503,36817,21338,Raagini Raj,Raagini Raj
1208,36818,21339,Gaurav Ranganathan,Gaurav Ranganathan
603,36824,21342,Xavier Venkataraman,Xavier Venkataraman
483,36828,21343,Ekapad Atwal,Ekapad Atwal
1280,36833,21346,Kai Narasimhan,Kai Narasimhan
216,36835,21346,L Bobal,Lekha Bobal
649,36838,21348,Agastya Gour,Agastya Gour
828,36845,21352,Nakul Pandya,Nakul Pandya
1339,36846,21352,S. Dass,Shivansh Dass
129,36848,21354,Ansh Mahal,Ansh Mahal
1025,36854,21359,Aditya Kashyap,Aditya Kashyap
84,36856,21360,J. Srivastava,Jackson Srivastava
428,36859,21361,D Krishna,Dominic Krishna
208,36862,21364,Aarnav Kade,Aarnav Kade
1503,36863,21365,R Raj,Raagini Raj
1597,36871,21370,Mitesh Mishra,Mitesh Mishra
1355,36872,21371,W. Mann,Wridesh Mann
1457,36874,21372,R. Mander,Rehaan Mander
1025,36878,21374,Aditya Kasyap,Aditya Kashyap
422,36879,21375,Laban Kota,Laban Kota
1722,36892,21386,Tanveer Raghavan,Tanveer Raghavan
1773,36894,21386,Ekbal Barad,Ekbal Barad
760,36896,21387,Yuvraj Garde,Yuvraj Garde
208,36899,21388,Aarnav Kade,Aarnav Kade
519,36903,21392,Ekavir Goel,Ekavir Goel
1391,36905,21393,Ranvir Gade,Ranveer Gade
1597,36909,21396,M Mishra,Mitesh Mishra
597,36910,21397,Kabir Chad,Kabir Chad
665,36911,21398,N Jani,Naksh Jani
649,36913,21399,A. Gour,Agastya Gour
530,36914,21399,Reyans Oak,Reyansh Oak
1174,36917,21401,Hredhaan Sule,Hredhaan Sule
1343,36919,21403,Liam Dugar,Liam Dugar
470,36924,21405,M. Raval,Manbir Raval
456,36935,21412,S Balay,Sanya Balay
624,36936,21413,Ladli Thakur,Ladli Thakur
1705,36939,21415,Bachittar Dora,Bachittar Dora
946,36940,21416,J Pal,Jackson Pal
1355,36942,21418,Wridesh Mann,Wridesh Mann
456,36943,21419,Sanya Balay,Sanya Balay
1095,36946,21421,Max Babu,Max Babu
428,36948,21422,Dominic Krishna,Dominic Krishna
1366,36956,21426,Chatresh Mukherjee,Chatresh Mukherjee
804,36957,21427,Daniel Bajaj,Daniel Bajaj
1359,36961,21428,A. Handa,Ayushman Handa
1294,36963,21429,Anthony Kamdar,Anthony Kamdar
714,36966,21430,Nidhi Kale,Nidhi Kale
1195,36974,21434,P. Saha,Pratyush Saha
1696,36977,21435,R Merchant,Raghav Merchant
1339,36979,21436,sivansh Dass,Shivansh Dass
422,36984,21439,Laban Kota,Laban Kota
1195,36985,21439,Pratyus Saha,Pratyush Saha
1355,36988,21440,W. Mann,Wridesh Mann
1340,36989,21440,Wahab Sridhar,Wahab Sridhar
1495,36991,21441,M Mannan,Maanas Mannan
1524,36993,21443,O. Wali,Onveer Wali
428,36994,21443,Dominic Krishna,Dominic Krishna
1339,36999,21447,Shiwansh Dass,Shivansh Dass
208,37002,21447,Aarnav Kade,Aarnav Kade
671,37003,21448,Aarini Desai,Aarini Desai
649,37005,21450,Agastya Gour,Agastya Gour
1414,37007,21451,Tristan sroff,Tristan Shroff
1179,37009,21453,R Ganguly,Radha Ganguly
1340,37014,21455,Wahab Sridhar,Wahab Sridhar
1195,37019,21458,Pratyush Saha,Pratyush Saha
208,37020,21459,A Kade,Aarnav Kade
481,37025,21462,Samar Kris,Samar Krish
1208,37028,21463,Gaurav Ranganathan,Gaurav Ranganathan
946,37029,21463,J. Pal,Jackson Pal
1366,37030,21463,C. Mukherjee,Chatresh Mukherjee
10,37033,21465,wincent warkey,Vincent Varkey
422,37034,21466,L Kota,Laban Kota
854,37035,21466,Chaytanya Pay,Chaitanya Pai
251,37038,21469,Harshil Sandal,Harshil Sandal
373,37039,21469,Ikbal Bhatt,Ikbal Bhatt
1434,37041,21471,Laksh Narayanan,Laksh Narayanan
760,37049,21475,Yuvraj Garde,Yuvraj Garde
1339,37055,21479,Shiwansh Dass,Shivansh Dass
1366,37063,21485,Chatresh Mukherjee,Chatresh Mukherjee
216,37067,21487,L. Bobal,Lekha Bobal
1414,37073,21490,T Shroff,Tristan Shroff
180,37080,21494,Wriddhis Rege,Wriddhish Rege
946,37085,21497,Jackson Pal,Jackson Pal
1296,37087,21498,E Lal,Ekbal Lal
649,37089,21499,Agastya Gour,Agastya Gour
1773,37092,21500,Ekbal Barad,Ekbal Barad
1280,37093,21500,K Narasimhan,Kai Narasimhan
1203,37094,21501,Vihaan Sur,Vihaan Sur
946,37103,21505,Jackson Pal,Jackson Pal
714,37105,21505,Nidhi Kale,Nidhi Kale
671,37107,21506,A. Desai,Aarini Desai
939,37111,21507,Andrew Som,Andrew Som
216,37112,21508,Lekha Bobal,Lekha Bobal
60,37115,21509,Atharw Lala,Atharv Lala
760,37119,21510,Y. Garde,Yuvraj Garde
373,37120,21510,Ikbal Bhatt,Ikbal Bhatt
973,37123,21511,Lakshit Gola,Lakshit Gola
1696,37125,21513,Raghav Merchant,Raghav Merchant
1362,37129,21515,C. Bhavsar,Caleb Bhavsar
1770,37130,21516,Gabriel Sankar,Gabriel Sankar
208,37131,21517,Aarnav Kade,Aarnav Kade
1068,37132,21518,Gaurav Badami,Gaurav Badami
1597,37135,21519,Mitesh Mishra,Mitesh Mishra
84,37136,21520,J Srivastava,Jackson Srivastava
1655,37140,21523,V Pau,Veda Pau
1130,37143,21526,Abdul Roy,Abdul Roy
595,37144,21526,Unnati Anne,Unnati Anne
1626,37149,21529,A. Sangha,Atharv Sangha
478,37152,21531,S Mander,Samaksh Mander
1597,37154,21532,Mitesh Mishra,Mitesh Mishra
1340,37156,21534,W. Sridhar,Wahab Sridhar
1484,37159,21536,Faris Balakrishnan,Faris Balakrishnan
1503,37164,21539,R. Raj,Raagini Raj
1391,37171,21543,Ranveer Gade,Ranveer Gade
530,37174,21545,Reyansh Oak,Reyansh Oak
1340,37178,21546,Wahab Sridhar,Wahab Sridhar
973,37180,21546,Laksit Gola,Lakshit Gola
422,37187,21551,L. Kota,Laban Kota
1640,37188,21552,Fitan wenkataraman,Fitan Venkataraman
1696,37190,21553,Raghaw Merchant,Raghav Merchant
804,37195,21557,D Bajaj,Daniel Bajaj
1162,37197,21558,Ekbal Balan,Ekbal Balan
594,37198,21558,B Chhabra,Bachittar Chhabra
28,37199,21559,N Mishra,Neha Mishra
1609,37202,21560,I. Shankar,Ira Shankar
939,37204,21561,A Som,Andrew Som
470,37207,21562,M. Raval,Manbir Raval
1391,37208,21562,Ranveer Gade,Ranveer Gade
129,37209,21562,A. Mahal,Ansh Mahal
1339,37210,21563,sivansh Dass,Shivansh Dass
1738,37212,21565,Aadi Ahuja,Aadi Ahuja
1338,37217,21568,E Loyal,Ekavir Loyal
1359,37221,21571,Ayusman Handa,Ayushman Handa
157,37224,21572,Libni Mahal,Libni Mahal
1129,37228,21575,Charles Sarraf,Charles Sarraf
1195,37234,21580,Pratyush Saha,Pratyush Saha
478,37237,21582,Samaksh Mander,Samaksh Mander
1798,37241,21585,Nitesh Agrawal,Nitesh Agrawal
