AccusedMasterID,CaseMasterID,AccusedName,AgeYear,GenderID,PersonID
35576,20616,Warinder Gill,54,M,A1
35577,20617,Kabir Gill,52,M,A1
35578,20618,Ronith Sethi,38,M,A1
35579,20618,Daniel Deo,33,M,A2
35580,20619,Guneet Iyengar,26,M,A1
35581,20620,Max Chandra,31,M,A1
35582,20620,Umang Iyengar,51,M,A2
35583,20621,Aditya Murty,45,M,A1
35584,20621,Anay Raman,54,M,A2
35585,20621,Luke Trivedi,22,M,A3
35586,20622,Tarak Sunder,60,M,A1
35587,20622,Sarthak Yadav,20,M,A2
35588,20622,Praneel Edwin,42,M,A3
35589,20622,A. Murthy,31,M,A4
35590,20623,I. Shetty,42,M,A1
35591,20623,Hitesh Kant,33,M,A2
35592,20624,Imaran Sha,22,M,A1
35593,20625,Vyanjana Kapur,49,F,A1
35594,20626,Ekapad Swamy,24,M,A1
35595,20626,Omkaar Khurana,55,M,A2
35596,20626,Jeet Gokhale,42,M,A3
35597,20626,Zayan Thaman,31,M,A4
35598,20627,Indrajit Shetty,44,M,A1
35599,20628,Balveer Pradhan,41,M,A1
35600,20629,Mohammed Chadha,35,M,A1
35601,20629,Wazir Savant,39,M,A2
35602,20629,Ekapad Bandi,30,M,A3
35603,20629,Yashvi Varkey,57,F,A4
35604,20630,W. Morar,32,M,A1
35605,20630,Fariq Taneja,46,M,A2
35606,20630,Om D’Alia,65,M,A3
35607,20630,Harsh Warrior,40,M,A4
35608,20631,Janya Bali,61,F,A1
35609,20631,J. Divan,19,M,A2
35610,20632,Ekanta Dugal,44,F,A1
35611,20632,Sanya Parmer,32,F,A2
35612,20633,Anirudh Gour,19,M,A1
35613,20633,Wazir Misra,41,M,A2
35614,20633,Chakradev Date,28,M,A3
35615,20633,Vihaan Bath,40,M,A4
35616,20634,Gaurika Shroff,48,F,A1
35617,20634,Ekapad Roy,34,M,A2
35618,20634,Banjeet Pai,26,M,A3
35619,20635,Yauvani Kanda,24,F,A1
35620,20636,Hardik Kota,30,M,A1
35621,20636,Avi Tella,62,M,A2
35622,20637,Vihaan Jani,44,M,A1
35623,20637,Samarth Randhawa,52,M,A2
35624,20637,Warinder Gill,56,M,A3
35625,20638,Balvan Nadkarni,31,M,A1
35626,20639,Maanav Parsa,30,M,A1
35627,20640,Logan Mahal,65,M,A1
35628,20641,Abdul Handa,63,M,A1
35629,20642,Aarush Chawla,24,M,A1
35630,20642,Rayaan Morar,49,M,A2
35631,20643,Urvi Date,19,F,A1
35632,20644,Dev Chaudry,48,M,A1
35633,20645,Jalsa Chakraborty,21,F,A1
35634,20645,Advaith Bains,64,M,A2
35635,20645,Guneet Bajwa,38,M,A3
35636,20645,Ekbal Bhardwaj,61,M,A4
35637,20646,Ekapad Sarkar,35,M,A1
35638,20647,Kevin Sastry,63,M,A1
35639,20648,Oeshi Sagar,53,F,A1
35640,20649,Timothy Lata,47,M,A1
35641,20649,Saanvi Ramesh,52,T,A2
35642,20650,Zayan Sodhi,35,M,A1
35643,20651,Falak Kohli,36,F,A1
35644,20651,Girish Wali,42,M,A2
35645,20651,Urvashi Koshy,19,F,A3
35646,20651,Gagan Raman,44,M,A4
35647,20652,Ans Rege,39,M,A1
35648,20652,Harinakshi Arora,47,F,A2
35649,20652,Naveen Dhaliwal,65,M,A3
35650,20653,L Jhaveri,39,M,A1
35651,20654,Owen Sinha,48,M,A1
35652,20655,Ganga Mander,64,F,A1
35653,20656,Ekta Uppal,40,T,A1
35654,20656,Warjas Nagi,64,M,A2
35655,20656,Hritik Thakkar,40,M,A3
35656,20656,Maanas Varty,27,M,A4
35657,20657,Chakradhar Sachdev,45,M,A1
35658,20657,S. Keer,31,M,A2
35659,20658,Atharv Loke,50,M,A1
35660,20658,V. Bora,53,M,A2
35661,20659,Upkaar Jha,38,M,A1
35662,20660,Max Saran,48,M,A1
35663,20661,Ekapad Bandi,30,M,A1
35664,20662,Baghyawati Ratta,22,F,A1
35665,20663,Ekbal Tripathi,27,M,A1
35666,20663,Farhan Saraf,39,M,A2
35667,20664,William Naik,58,M,A1
35668,20664,Balendra Kala,28,M,A2
35669,20665,A. Murty,43,M,A1
35670,20666,Daksh Pall,24,M,A1
35671,20667,T. Kulkarni,57,M,A1
35672,20668,Aadi Manne,30,M,A1
35673,20669,Warinder Sehgal,60,M,A1
35674,20670,Ria Sama,44,F,A1
35675,20670,Tejas Kala,29,M,A2
35676,20670,Jack Contractor,34,M,A3
35677,20670,B. Halder,36,M,A4
35678,20671,Reyansh Vig,52,M,A1
35679,20672,Falguni Nagarajan,16,T,A1
35680,20673,Krishna Tank,23,M,A1
35681,20673,Dalbir Tank,24,M,A2
35682,20673,Januja Sur,45,F,A3
35683,20673,Rohan Singh,49,M,A4
35684,20674,Qushi Dass,48,F,A1
35685,20675,Ekanta Dugal,44,F,A1
35686,20675,Hritik Das,42,M,A2
35687,20675,Pranav Raju,58,M,A3
35688,20676,Lakshit Kapoor,22,M,A1
35689,20677,L. Mahal,18,F,A1
35690,20677,Daniel Sarin,37,M,A2
35691,20677,Dhruv Srinivasan,46,M,A3
35692,20678,Kalpit Edwin,50,M,A1
35693,20679,Hardik More,50,M,A1
35694,20679,I Mane,42,F,A2
35695,20680,Jackson Dani,38,M,A1
35696,20680,R. Subramaniam,23,M,A2
35697,20681,M. Raj,19,M,A1
35698,20682,Shivansh Parekh,43,M,A1
35699,20683,Farhan Saraf,40,M,A1
35700,20684,Ekapad Bandi,30,M,A1
35701,20685,C. Jani,39,M,A1
35702,20686,G. Arora,19,F,A1
35703,20687,Ans Puri,44,M,A1
35704,20688,Aadi Murthy,28,M,A1
35705,20688,Tanay Sane,62,M,A2
35706,20688,Gopal Balakrishnan,46,M,A3
35707,20689,Ansh Puri,44,M,A1
35708,20689,C Kala,55,F,A2
35709,20689,Ranbir Shenoy,17,M,A3
35710,20690,Gabriel Patla,31,M,A1
35711,20690,T. Lall,47,M,A2
35712,20690,Gopal Loke,28,M,A3
35713,20691,Noah Chada,51,M,A1
35714,20692,Timothy Dhaliwal,62,M,A1
35715,20692,D Kata,46,M,A2
35716,20692,Vedant Kalla,21,M,A3
35717,20693,Yatin Pillai,21,M,A1
35718,20693,Kalpit Kashyap,41,M,A2
35719,20693,Baljiwan Tiwari,54,M,A3
35720,20694,Zaid Srivastava,28,M,A1
35721,20695,Zayd Sriwastava,29,M,A1
35722,20695,Aarnav Badal,37,M,A2
35723,20695,Tanay Shetty,33,M,A3
35724,20696,M Varty,25,M,A1
35725,20696,Tanay Jhaveri,63,M,A2
35726,20696,Zaid Mahal,54,M,A3
35727,20696,Tamanna Buch,17,F,A4
35728,20697,Yug Narayanan,38,M,A1
35729,20698,A Mannan,41,M,A1
35730,20698,Jack Lal,38,M,A2
35731,20699,Yashawini Master,19,F,A1
35732,20699,Yug Mann,22,M,A2
35733,20699,Aditya Krishnamurthy,40,M,A3
35734,20700,Jagdish Kumer,64,M,A1
35735,20701,Madhav Trivedi,51,M,A1
35736,20701,Anirudh Suresh,59,M,A2
35737,20702,Harita Mander,24,F,A1
35738,20703,Aarush Manne,38,M,A1
35739,20703,Warjas Chandran,22,M,A2
35740,20704,Laban Mane,21,M,A1
35741,20705,Umang Dora,50,M,A1
35742,20705,Aadi Murthy,30,M,A2
35743,20706,sivansh Bayns,24,M,A1
35744,20706,Teerth Hari,58,M,A2
35745,20706,T Divan,25,M,A3
35746,20707,Jackson Dua,52,M,A1
35747,20707,L. Mahal,18,F,A2
35748,20707,Brijesh Yogi,19,M,A3
35749,20708,Oliver Tank,47,M,A1
35750,20708,Faris Konda,17,M,A2
35751,20709,D Kata,48,M,A1
35752,20710,Robert Kapur,25,M,A1
35753,20710,Ishaan Jha,59,M,A2
35754,20711,Ekapad Bandi,30,M,A1
35755,20712,E. Sastry,40,M,A1
35756,20713,Zehaan Chad,40,M,A1
35757,20714,Arin Sarkar,64,M,A1
35758,20715,Eshana Shenoy,37,T,A1
35759,20715,David Prabhakar,37,M,A2
35760,20716,Nitara Apte,50,F,A1
35761,20716,Wyatt Barman,57,M,A2
35762,20716,Brijesh Bakshi,35,M,A3
35763,20716,Kai Srinivas,19,M,A4
35764,20717,Orinder Vora,62,M,A1
35765,20717,A. Lala,31,M,A2
35766,20717,Utkarsh Brahmbhatt,41,M,A3
35767,20718,R. Chaudhari,39,M,A1
35768,20718,A. Murthy,30,M,A2
35769,20718,I Mane,42,F,A3
35770,20719,Chandran Tella,27,M,A1
35771,20719,Avi Acharya,47,M,A2
35772,20720,Krishna Goda,30,M,A1
35773,20721,Charan Mannan,47,M,A1
35774,20722,Nakul Dalal,31,M,A1
35775,20723,Robert Randhawa,46,M,A1
35776,20723,I Shetty,43,M,A2
35777,20724,Qusi Dass,48,F,A1
35778,20724,Lakshit Palla,20,M,A2
35779,20725,Qasim Handa,29,M,A1
35780,20726,Wahab Kant,55,M,A1
35781,20726,Jeet Thakur,58,M,A2
35782,20726,Andrew Rastogi,51,M,A3
35783,20726,Warinder Kashyap,26,M,A4
35784,20727,Pranit Chanda,28,M,A1
35785,20728,Dakshesh Panchal,25,M,A1
35786,20728,Victor Bhardwaj,21,M,A2
35787,20728,Harshil Rege,40,M,A3
35788,20729,Jatin Tiwari,39,M,A1
35789,20729,Manbir Goyal,47,M,A2
35790,20730,Jackson Kaur,53,M,A1
35791,20731,Aryan Padmanabhan,48,M,A1
35792,20731,Rachit Date,33,M,A2
35793,20731,Vedant Pal,50,M,A3
35794,20732,Utkars Brahmbhatt,41,M,A1
35795,20733,Saksham Deol,60,M,A1
35796,20734,A. Kashyap,48,M,A1
35797,20735,Chandresh Chaudhuri,18,M,A1
35798,20736,Tejas Subramaniam,35,M,A1
35799,20737,E Dugal,44,F,A1
35800,20737,Jason Mohanty,55,M,A2
35801,20737,D Kata,48,M,A3
35802,20737,I. Shetty,44,M,A4
35803,20738,Azad Tripathi,45,M,A1
35804,20738,Utkarsh Rastogi,17,M,A2
35805,20739,Patrick Kannan,57,M,A1
35806,20740,Atharv Pal,57,M,A1
35807,20741,Ayaan Kibe,16,M,A1
35808,20742,Dalbir Brahmbhatt,16,M,A1
35809,20742,Daniel Kalla,40,M,A2
35810,20742,Ansh Puri,44,M,A3
35811,20743,Orinder Mohanty,57,M,A1
35812,20744,Ojas Patla,53,M,A1
35813,20744,Darsh Divan,48,M,A2
35814,20744,Reyansh Sha,22,M,A3
35815,20745,Waida Mitra,19,F,A1
35816,20746,Yutika Madan,52,F,A1
35817,20747,Sai Johal,30,M,A1
35818,20748,Ekaraj Sundaram,24,M,A1
35819,20749,Harshil Gade,39,M,A1
35820,20750,Udant Raja,45,M,A1
35821,20751,Chaman Radhakrishnan,43,F,A1
35822,20751,Sathvik Pillai,26,M,A2
35823,20752,Sathvik Narasimhan,48,M,A1
35824,20753,Abdul Murty,32,M,A1
35825,20754,Girish Chana,46,M,A1
35826,20755,Zayyan Sanghvi,59,M,A1
35827,20756,Qusi Dass,48,F,A1
35828,20756,N. Sankar,35,M,A2
35829,20757,Utkarsh Karpe,51,M,A1
35830,20757,D Kata,48,M,A2
35831,20758,Warjas Tara,20,M,A1
35832,20759,Indali Mane,41,F,A1
35833,20760,Robert Randhawa,46,M,A1
35834,20761,Tanis Diwan,27,M,A1
35835,20761,B Dey,36,M,A2
35836,20761,S. Din,57,M,A3
35837,20761,Zansi Virk,36,F,A4
35838,20762,Aditya Kaur,28,M,A1
35839,20762,Libni Mahal,18,F,A2
35840,20762,Indrajit Bawa,29,M,A3
35841,20763,Ansh Gopal,40,M,A1
35842,20764,Ayush Bhavsar,58,M,A1
35843,20764,Girindra Kapoor,33,M,A2
35844,20764,Zilmil Kota,37,F,A3
35845,20765,Christopher Ratti,40,M,A1
35846,20766,Vincent Bora,53,M,A1
35847,20767,Harish Chanda,54,M,A1
35848,20768,Luke Virk,24,M,A1
35849,20769,Warjas Johal,25,M,A1
35850,20770,Baljiwan Tiwari,54,M,A1
35851,20770,Christopher Badal,19,M,A2
35852,20771,Dayamai Pant,54,F,A1
35853,20772,Hritik Ganesh,61,M,A1
35854,20773,E Dugal,46,F,A1
35855,20774,Pranav Rana,52,M,A1
35856,20774,Ojas Garde,33,M,A2
35857,20774,Ojas Din,21,M,A3
35858,20774,Hamsini Dayal,54,F,A4
35859,20775,Harrison Ratta,20,M,A1
35860,20775,Guneet Suri,46,M,A2
35861,20776,Praneel Master,38,M,A1
35862,20776,Zehaan Chad,40,M,A2
35863,20777,Z Yohannan,27,M,A1
35864,20778,Hitesh Chander,29,M,A1
35865,20779,Dayamai Chaudhuri,44,F,A1
35866,20779,Daksh Yadav,50,M,A2
35867,20780,Abhiram Bora,39,M,A1
35868,20781,Noah Mall,35,M,A1
35869,20782,Imaran Nigam,46,M,A1
35870,20783,Ishaan Lad,22,M,A1
35871,20783,E. Bandi,30,M,A2
35872,20783,Reyansh Dara,48,M,A3
35873,20783,Madhav Pant,56,M,A4
35874,20784,A. Majumdar,17,M,A1
35875,20785,Nicholas Ramachandran,62,M,A1
35876,20785,Noah Dave,52,M,A2
35877,20785,Ansh Chadha,30,M,A3
35878,20785,Akshay Panchal,51,M,A4
35879,20786,Bahadurjit Majumdar,37,M,A1
35880,20786,Aarav Bose,42,M,A2
35881,20787,Warinder Mani,26,M,A1
35882,20788,Jagat Gala,20,M,A1
35883,20789,Ansh Chadha,30,M,A1
35884,20790,Urmi Bava,41,F,A1
35885,20790,Vincent Anand,22,M,A2
35886,20790,Bakhshi Singhal,25,M,A3
35887,20791,Manbir Sundaram,49,M,A1
35888,20792,C. Jani,39,M,A1
35889,20793,Utkarsh Patla,16,M,A1
35890,20794,Zaid Srivastava,29,M,A1
35891,20795,Hritik Khosla,44,M,A1
35892,20796,Chaitanya Verma,59,M,A1
35893,20797,Gaurangi Arora,19,F,A1
35894,20797,A. Andra,43,M,A2
35895,20798,Xavier Kala,43,M,A1
35896,20798,Ryan Wagle,20,M,A2
35897,20799,David Radhakrishnan,32,M,A1
35898,20799,Quincy Minhas,49,M,A2
35899,20800,D Yadav,53,M,A1
35900,20800,Maanas Koshy,16,M,A2
35901,20801,Harita Bose,55,F,A1
35902,20801,Kamya Rege,63,F,A2
35903,20802,H. Pall,25,M,A1
35904,20802,Devansh Prabhakar,50,M,A2
35905,20803,Balhaar Singh,39,M,A1
35906,20804,Ekapad Bandi,30,M,A1
35907,20805,Viraj Sawhney,25,M,A1
35908,20806,William Sen,25,M,A1
35909,20806,Hardik Hayer,40,M,A2
35910,20806,Darpan Sehgal,39,M,A3
35911,20807,Farhan Saraf,40,M,A1
35912,20808,C Barman,57,M,A1
35913,20808,Oliver Sodhi,59,M,A2
35914,20808,Harshil Varty,60,M,A3
35915,20809,Chakradhar Basu,64,M,A1
35916,20809,Fiyaz Natarajan,33,M,A2
35917,20810,Parth Bhagat,42,M,A1
35918,20810,Jai Sant,25,M,A2
35919,20811,Michael Sha,26,M,A1
35920,20812,Liam Soni,19,M,A1
35921,20813,Praneel Naik,36,M,A1
35922,20814,Ekavir Jain,56,M,A1
35923,20815,Finn Sur,42,M,A1
35924,20816,Harshil Chadha,40,M,A1
35925,20817,Rehaan Mangal,61,M,A1
35926,20817,Chandresh Jani,39,M,A2
35927,20818,Saksham Khurana,27,M,A1
35928,20819,Max Sen,16,M,A1
35929,20820,Aayush Balay,50,M,A1
35930,20821,Abha Khatri,47,F,A1
35931,20822,Abeer Bir,36,M,A1
35932,20823,Peter Ganguly,16,M,A1
35933,20824,Faqid Anne,64,M,A1
35934,20825,A Murthy,29,M,A1
35935,20825,Krish Panchal,42,M,A2
35936,20826,Naveen Mangal,35,M,A1
35937,20827,Zaid Srivastava,29,M,A1
35938,20827,N. Mishra,30,F,A2
35939,20827,Kritika Deol,60,F,A3
35940,20828,Ansh Puri,44,M,A1
35941,20828,Ranveer Dara,19,M,A2
35942,20829,Logan Madan,47,M,A1
35943,20829,Laban Dhar,35,M,A2
35944,20830,Hitesh Sem,65,M,A1
35945,20830,Manthan Atwal,43,M,A2
35946,20831,Darpan Mangal,27,M,A1
35947,20831,Laban Narayan,30,M,A2
35948,20831,A. Acharya,20,M,A3
35949,20831,Ekanta Dugal,44,F,A4
35950,20832,Bakhshi Sane,56,M,A1
35951,20832,Warinder Chad,47,M,A2
35952,20833,Harsh Gill,19,M,A1
35953,20834,Fariq Bal,52,M,A1
35954,20834,Advaith Chacko,18,M,A2
35955,20834,Alexander Lall,64,M,A3
35956,20835,Dhruv Lad,44,M,A1
35957,20836,Imaran Wable,46,M,A1
35958,20837,Shaurya Bobal,48,M,A1
35959,20838,Vyanjana Sekhon,33,F,A1
35960,20839,Hitesh Chander,27,M,A1
35961,20840,Ekapad Sarna,29,M,A1
35962,20841,T. Divan,26,M,A1
35963,20841,Henry Pall,25,M,A2
35964,20842,Jackson Mittal,53,M,A1
35965,20842,Michael Nanda,24,M,A2
35966,20842,A Khatri,42,M,A3
35967,20842,Lucky Kota,53,M,A4
35968,20843,N Sankar,35,M,A1
35969,20843,Charan Salvi,33,M,A2
35970,20844,Ekaraj Sundaram,25,M,A1
35971,20844,Ethan Kaur,19,M,A2
35972,20845,Anirudh Sawhney,17,M,A1
35973,20845,Laksh Kothari,36,M,A2
35974,20845,Charvi Bhakta,59,F,A3
35975,20846,Jack Chada,33,M,A1
35976,20847,Aayush Dutt,45,M,A1
35977,20847,Amol Ratta,52,M,A2
35978,20848,Jackson Gala,17,M,A1
35979,20849,Jeet Bir,59,M,A1
35980,20850,Aayush Hora,17,M,A1
35981,20850,wyanjana Kapur,48,F,A2
35982,20851,Onkar Jain,24,M,A1
35983,20852,Timothy Lall,47,M,A1
35984,20853,Abhiram Pathak,39,M,A1
35985,20854,Aashi Mistry,41,F,A1
35986,20854,Saksham Bose,35,M,A2
35987,20855,Ranbir Mishra,25,M,A1
35988,20856,Max Dayal,36,M,A1
35989,20856,Jagdish Bakshi,34,M,A2
35990,20856,Girish Dave,19,M,A3
35991,20856,P. Sastry,31,F,A4
35992,20857,Sai Sani,48,M,A1
35993,20858,Balhaar Rastogi,34,M,A1
35994,20859,Gabriel Gara,24,M,A1
35995,20860,Warinder Vyas,57,M,A1
35996,20861,Indrajit Minhas,35,M,A1
35997,20861,Mitesh Chowdhury,35,M,A2
35998,20862,Anusa Magar,47,F,A1
35999,20863,Ekalinga Yogi,53,M,A1
36000,20864,Ekalinga Dayal,57,M,A1
36001,20864,Wahab Loyal,59,M,A2
36002,20865,Ekapad Char,26,M,A1
36003,20866,Harsh Rajan,26,M,A1
36004,20866,E Sarna,31,M,A2
36005,20867,Ayushman Gopal,37,M,A1
36006,20867,Anmol Sarkar,29,M,A2
36007,20867,Ronith Subramaniam,24,M,A3
36008,20868,Vincent Bora,54,M,A1
36009,20869,Chanakya Solanki,37,M,A1
36010,20869,Yagnesh Varghese,30,M,A2
36011,20870,C. Jani,40,M,A1
36012,20870,Jagat Bal,24,M,A2
36013,20871,I Shetty,44,M,A1
36014,20872,Ekapad Bandi,33,M,A1
36015,20872,Jackson Ray,22,M,A2
36016,20873,Christopher Ghosh,48,M,A1
36017,20874,H. Chander,30,M,A1
36018,20874,A. Rege,42,M,A2
36019,20875,Jack Chada,34,M,A1
36020,20876,Vincent Bora,54,M,A1
36021,20877,U. Shankar,34,M,A1
36022,20878,Tejas Warrior,39,M,A1
36023,20879,Anirudh Trivedi,31,M,A1
36024,20879,Tanish Gola,45,M,A2
36025,20880,Ekapad Chhabra,44,M,A1
36026,20880,D. Yadav,55,M,A2
36027,20880,G Rattan,42,M,A3
36028,20880,Rachit Badami,62,M,A4
36029,20881,Xavier Gola,52,M,A1
36030,20882,Chanakya Aurora,58,M,A1
36031,20882,Faqid Chaudhry,64,M,A2
36032,20883,Ishwar Chandran,58,M,A1
36033,20883,L. Mahal,19,F,A2
36034,20884,Ethan Balan,39,M,A1
36035,20885,Jacob Chakraborty,25,M,A1
36036,20886,Avi Boase,56,M,A1
36037,20886,M Chandra,31,M,A2
36038,20887,Aditya Murty,46,M,A1
36039,20888,Yatin Mukherjee,24,M,A1
36040,20889,Ans Chadha,33,M,A1
36041,20889,Aditya Konda,44,M,A2
36042,20889,Jeremiah Oak,56,M,A3
36043,20889,Victor Ratti,47,M,A4
36044,20890,Hredhaan Balakrishnan,31,M,A1
36045,20890,Charan Seshadri,58,M,A2
36046,20891,William Panchal,58,M,A1
36047,20892,Saksham Gandhi,30,M,A1
36048,20892,Onveer Chopra,61,M,A2
36049,20892,Onveer Apte,28,M,A3
36050,20892,Kalpit Sandhu,41,M,A4
36051,20893,Chaitanya Prabhakar,24,M,A1
36052,20893,R Chaudhari,41,M,A2
36053,20893,Chanakya Bansal,61,M,A3
36054,20894,Advait katri,45,M,A1
36055,20895,A Patel,55,M,A1
36056,20895,Nicholas Kurian,46,M,A2
36057,20895,Ronith Kulkarni,21,M,A3
36058,20896,Bahadurjit Aurora,61,M,A1
36059,20897,Karan Arya,30,M,A1
36060,20898,Reyansh Borra,36,M,A1
36061,20899,Yatan Parmar,32,M,A1
36062,20900,Ojas Balay,27,M,A1
36063,20901,A. Murty,46,M,A1
36064,20902,Charles Ganesh,29,M,A1
36065,20903,Michael Sehgal,54,M,A1
36066,20904,Anirudh Balakrishnan,63,M,A1
36067,20905,Girindra Deshpande,62,M,A1
36068,20906,Aadi Murthy,31,M,A1
36069,20907,Andrew Balakrishnan,21,M,A1
36070,20907,E Sarna,31,M,A2
36071,20908,Ojas Devan,60,M,A1
36072,20909,Oliver Varkey,23,M,A1
36073,20909,Dalaja Rajagopal,51,F,A2
36074,20909,Kamala Sarkar,36,F,A3
36075,20910,Qarin Chada,63,M,A1
36076,20911,Joshua Raja,46,M,A1
36077,20912,Umang Upadhyay,58,M,A1
36078,20913,Chandran Kakar,48,M,A1
36079,20913,R Subramaniam,24,M,A2
36080,20913,Chandresh Ganguly,56,M,A3
36081,20914,Ekapad Sarna,31,M,A1
36082,20914,Ekaraj Jani,51,M,A2
36083,20915,Naveen Sawhney,64,M,A1
36084,20916,Nitesh Bera,24,M,A1
36085,20917,Ethan Prakash,54,M,A1
36086,20918,Benjamin Dyal,55,M,A1
36087,20918,Tejas Khurana,57,M,A2
36088,20919,Mason Kapur,61,M,A1
36089,20920,Turvi Jani,43,F,A1
36090,20921,Qarin Goel,46,M,A1
36091,20921,Balvan Bains,63,M,A2
36092,20922,George Mahal,34,M,A1
36093,20923,A. Patla,21,M,A1
36094,20924,Manbir Bassi,56,M,A1
36095,20925,Jack Chada,34,M,A1
36096,20925,Avi Dua,54,M,A2
36097,20925,Hitesh Chander,28,M,A3
36098,20926,Henry Pall,24,M,A1
36099,20927,Oeshi Sagar,53,F,A1
36100,20927,Isaiah Ravel,61,M,A2
36101,20928,Jeremiah Sani,60,M,A1
36102,20929,Guneet Nayak,23,M,A1
36103,20930,Balvan Mangal,37,M,A1
36104,20930,Hites Chander,29,M,A2
36105,20930,T Divan,26,M,A3
36106,20930,Karan Lala,21,M,A4
36107,20931,Ekbal Raghavan,38,M,A1
36108,20932,Samarth Goyal,36,M,A1
36109,20932,Tanish Date,56,M,A2
36110,20933,Kabir Keer,25,M,A1
36111,20934,Jonathan Viswanathan,64,M,A1
36112,20935,Faras Sekhon,56,M,A1
36113,20936,Tarak Kulkarni,60,M,A1
36114,20937,Kiaan Solanki,32,M,A1
36115,20937,Gabriel Lad,46,M,A2
36116,20938,C Jani,40,M,A1
36117,20939,Warinder Gill,53,M,A1
36118,20940,Balvan Ravel,49,M,A1
36119,20940,Nidra Bobal,61,F,A2
36120,20941,V. Kapur,47,F,A1
36121,20941,Ishwar Parekh,56,M,A2
36122,20941,Nathaniel Koshy,26,M,A3
36123,20941,Ranveer Chadha,36,M,A4
36124,20942,Harita Tripati,29,F,A1
36125,20943,Gunbir Lala,34,M,A1
36126,20943,Rudra Arya,27,M,A2
36127,20944,Dominic Gill,64,M,A1
36128,20944,Tanveer Mitra,64,M,A2
36129,20945,Dhruv Bhatt,40,M,A1
36130,20945,Lawanya Datta,22,F,A2
36131,20946,J. Divan,20,M,A1
36132,20947,Pooja Kara,58,F,A1
36133,20947,Gagan Johal,50,M,A2
36134,20947,Atharv Bhalla,19,M,A3
36135,20948,Jatin Divan,20,M,A1
36136,20949,Baljiwan Rege,22,M,A1
36137,20950,Samar Hora,45,M,A1
36138,20950,Shivansh Kamdar,58,M,A2
36139,20951,C. Jani,40,M,A1
36140,20951,I Shetty,43,M,A2
36141,20952,Wahab Kant,54,M,A1
36142,20952,Jonathan Kalita,44,M,A2
36143,20953,Gauri kare,59,F,A1
36144,20954,Garima Loyal,29,F,A1
36145,20955,Amol Bali,56,M,A1
36146,20955,Chanakya Sandal,52,M,A2
36147,20956,Pratyush Golla,64,M,A1
36148,20957,Aadi Murthy,31,M,A1
36149,20958,Zayyan Wason,28,M,A1
36150,20959,Nitesh Issac,65,M,A1
36151,20959,Baghyawati Choudhary,27,F,A2
36152,20959,Jacob Bhakta,48,M,A3
36153,20960,Ishani Bhattacharyya,49,F,A1
36154,20960,Daksh Kothari,16,M,A2
36155,20960,Matthew Lalla,29,M,A3
36156,20961,Harrison Goel,58,M,A1
36157,20961,W Sekhon,45,M,A2
36158,20961,Jeremiah Bath,64,M,A3
36159,20961,A. Puri,45,M,A4
36160,20962,Faraj Atwal,20,M,A1
36161,20962,Wriddhish Dubey,58,M,A2
36162,20963,Arin Kapadia,38,M,A1
36163,20964,G Mahal,36,M,A1
36164,20964,Henry Oza,17,M,A2
36165,20965,Vrinda Sanghvi,53,F,A1
36166,20965,Yashasvi Ramachandran,21,F,A2
36167,20966,Jagdish Baral,50,M,A1
36168,20966,Upkaar Batra,16,M,A2
36169,20966,Michael Raj,20,M,A3
36170,20966,Michael Raj,22,M,A4
36171,20967,Gunit Aurora,19,M,A1
36172,20968,L Mahal,18,F,A1
36173,20968,Aayush Divan,21,M,A2
36174,20969,Ethan Hayer,30,M,A1
36175,20970,Ayush Tella,40,M,A1
36176,20970,Balhaar Oza,20,M,A2
36177,20971,Champak Bala,60,M,A1
36178,20972,Chandran Uppal,57,M,A1
36179,20972,J. Divan,18,M,A2
36180,20973,Gavin Bahri,21,M,A1
36181,20973,George Mahal,36,M,A2
36182,20974,Matthew Joshi,38,M,A1
36183,20975,Adya Khosla,25,F,A1
36184,20975,Maanav Tank,35,M,A2
36185,20976,Nitesh Grewal,46,M,A1
36186,20977,Daksh Yadav,56,M,A1
36187,20978,Girish Balan,46,M,A1
36188,20979,Anirudh Shukla,21,M,A1
36189,20980,Watika Munsi,25,F,A1
36190,20980,Zarna Ratti,42,F,A2
36191,20981,Chandran Vohra,16,M,A1
36192,20982,Krishna Kulkarni,64,M,A1
36193,20982,C Jani,40,M,A2
36194,20982,Nitara Apte,52,F,A3
36195,20983,Girindra Soni,43,M,A1
36196,20984,Jairaj Krishnan,62,M,A1
36197,20985,Sarthak Gour,29,M,A1
36198,20986,H. Chander,28,M,A1
36199,20987,R. Subramaniam,24,M,A1
36200,20987,Vyanjana Kapur,49,F,A2
36201,20988,Aadhya Patel,17,F,A1
36202,20989,Ekans Mahal,50,M,A1
36203,20989,Jacob Wali,46,M,A2
36204,20989,Michael Walla,52,M,A3
36205,20990,W Munshi,27,F,A1
36206,20991,Henry Pall,25,M,A1
36207,20992,E Sundaram,25,M,A1
36208,20993,Gunbir Kurian,22,M,A1
36209,20993,Jeremiah Keer,19,M,A2
36210,20994,Samaksh Balay,53,M,A1
36211,20995,Zaid Krishna,29,M,A1
36212,20996,Elijah Naik,24,M,A1
36213,20996,Fiyaz Cheema,50,M,A2
36214,20996,Ans Chadha,31,M,A3
36215,20997,M Varty,26,M,A1
36216,20998,Ethan Bera,65,M,A1
36217,20999,Hritik Viswanathan,22,M,A1
36218,20999,Jack Chada,34,M,A2
36219,21000,Faris Purohit,39,M,A1
